('The dog is round.', 'The dog is round.', True)
('The crocodile is obese.', 'The crocodile is furry.', False)
('The dog is small.', 'The dog is small.', True)
('The dog is small.', 'The dog is small.', True)
('The cheetah sees the dog.', 'The cheetah sees the dog.', True)
('The cheetah sees the dog.', 'The cheetah sees the dog.', True)
('The rabbit is quiet.', 'The rabbit is round.', False)
('The rabbit is quiet.', 'The rabbit is round.', False)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The lion is strong.', 'The lion is strong.', True)
('The lion is strong.', 'The lion is strong.', True)
('The mouse is beautiful.', 'The mouse is round.', False)
('The mouse is beautiful.', 'The mouse is round.', False)
('The falcon likes the mouse.', 'The falcon is slow.', False)
('The falcon likes the mouse.', 'The falcon is slow.', False)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The tiger is reckless.', 'The tiger is furry.', False)
('The tiger is reckless.', 'The tiger is furry.', False)
('The falcon is fierce.', 'The falcon is small.', False)
('The falcon is fierce.', 'The falcon is small.', False)
('The rabbit is cute.', 'The rabbit is furry.', False)
('The rabbit is cute.', 'The rabbit is furry.', False)
('The tiger attacks the rabbit.', 'The tiger likes the hamster.', False)
('The tiger attacks the rabbit.', 'The tiger likes the hamster.', False)
('The rabbit is kind.', 'The rabbit is heavy.', False)
('The rabbit is kind.', 'The rabbit is heavy.', False)
('The crocodile is slow.', 'The crocodile is boring.', False)
('The crocodile is slow.', 'The crocodile is boring.', False)
('The falcon is strong.', 'The falcon is heavy.', False)
('The falcon is strong.', 'The falcon is heavy.', False)
('The cat is small.', 'The cat is lovely.', False)
('The cat is small.', 'The cat is lovely.', False)
('The crocodile needs the cat.', 'The crocodile needs the cat.', True)
('The crocodile needs the cat.', 'The crocodile needs the cat.', True)
('The mouse is quiet.', 'The mouse is quiet.', True)
('The mouse is quiet.', 'The mouse is quiet.', True)
('The leopard is reckless.', 'The leopard is reckless.', True)
('The leopard is reckless.', 'The leopard is reckless.', True)
('The snake is big.', 'The snake is big.', True)
('The snake is big.', 'The snake is big.', True)
('The hamster is cute.', 'The hamster is round.', False)
('The hamster is cute.', 'The hamster is round.', False)
('The leopard attacks the hamster.', 'The leopard visits the mouse.', False)
('The leopard attacks the hamster.', 'The leopard visits the mouse.', False)
('The hamster is smart.', 'The hamster is nice.', False)
('The hamster is smart.', 'The hamster is nice.', False)
('The leopard is lazy.', 'The leopard is sleepy.', False)
('The leopard is lazy.', 'The leopard is sleepy.', False)
('The dinosaur is awful.', 'The dinosaur is adorable.', False)
('The dinosaur is awful.', 'The dinosaur is adorable.', False)
('The dog is cute.', 'The dog is furry.', False)
('The dog is cute.', 'The dog is furry.', False)
('The leopard visits the dog.', 'The leopard is tired.', False)
('The leopard visits the dog.', 'The leopard is tired.', False)
('The squirrel is kind.', 'The squirrel is nice.', False)
('The squirrel is kind.', 'The squirrel is nice.', False)
('The crocodile is lazy.', 'The crocodile is kind.', False)
('The crocodile is lazy.', 'The crocodile is kind.', False)
('The tiger is strong.', 'The tiger is small.', False)
('The tiger is strong.', 'The tiger is small.', False)
('The dog is adorable.', 'The dog is adorable.', True)
('The dog is adorable.', 'The dog is adorable.', True)
('The crocodile likes the dog.', 'The crocodile visits the squirrel.', False)
('The crocodile likes the dog.', 'The crocodile visits the squirrel.', False)
('The hamster is kind.', 'The hamster is quiet.', False)
('The hamster is kind.', 'The hamster is quiet.', False)
('The wolf is rough.', 'The wolf is rough.', True)
('The wolf is rough.', 'The wolf is rough.', True)
('The dinosaur is big.', 'The dinosaur is big.', True)
('The dinosaur is big.', 'The dinosaur is big.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The wolf needs the squirrel.', 'The wolf chases the hamster.', False)
('The wolf needs the squirrel.', 'The wolf chases the hamster.', False)
('The mouse is quiet.', 'The mouse is slow.', False)
('The mouse is quiet.', 'The mouse is slow.', False)
('The bear is tired.', 'The bear is tired.', True)
('The bear is tired.', 'The bear is tired.', True)
('The leopard is awful.', 'The leopard is big.', False)
('The leopard is awful.', 'The leopard is big.', False)
('The squirrel is lovely.', 'The squirrel is furry.', False)
('The squirrel is lovely.', 'The squirrel is furry.', False)
('The bear chases the squirrel.', 'The bear likes the mouse.', False)
('The bear chases the squirrel.', 'The bear likes the mouse.', False)
('The mouse is smart.', 'The mouse is round.', False)
('The mouse is smart.', 'The mouse is round.', False)
('The leopard is rough.', 'The leopard is rough.', True)
('The leopard is rough.', 'The leopard is rough.', True)
('The snake is obese.', 'The snake is heavy.', False)
('The snake is obese.', 'The snake is heavy.', False)
('The dog is funny.', 'The dog is kind.', False)
('The dog is funny.', 'The dog is kind.', False)
('The leopard chases the dog.', 'The leopard attacks the mouse.', False)
('The leopard chases the dog.', 'The leopard attacks the mouse.', False)
('The dog is kind.', 'The dog is kind.', True)
('The dog is kind.', 'The dog is kind.', True)
('The leopard is boring.', 'The leopard is slow.', False)
('The leopard is boring.', 'The leopard is slow.', False)
('The dinosaur is fierce.', 'The dinosaur is fierce.', True)
('The dinosaur is fierce.', 'The dinosaur is fierce.', True)
('The hamster is furry.', 'The hamster is nice.', False)
('The hamster is furry.', 'The hamster is kind.', False)
('The leopard sees the hamster.', 'The leopard is lazy.', False)
('The leopard sees the hamster.', 'The leopard is lazy.', False)
('The mouse is smart.', 'The mouse is kind.', False)
('The mouse is smart.', 'The mouse is kind.', False)
('The cheetah is boring.', 'The cheetah is rough.', False)
('The cheetah is boring.', 'The cheetah is rough.', False)
('The lion is fierce.', 'The lion is fierce.', True)
('The lion is fierce.', 'The lion is fierce.', True)
('The hamster is funny.', 'The hamster is furry.', False)
('The hamster is funny.', 'The hamster is furry.', False)
('The cheetah visits the hamster.', 'The cheetah is slow.', False)
('The cheetah visits the hamster.', 'The cheetah is slow.', False)
('The rabbit is round.', 'The rabbit is round.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The lion is slow.', 'The lion is slow.', True)
('The lion is slow.', 'The lion is slow.', True)
('The snake is heavy.', 'The snake is heavy.', True)
('The snake is heavy.', 'The snake is heavy.', True)
('The squirrel is small.', 'The squirrel is cute.', False)
('The squirrel is small.', 'The squirrel is cute.', False)
('The lion likes the squirrel.', 'The lion chases the rabbit.', False)
('The lion likes the squirrel.', 'The lion chases the rabbit.', False)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The wolf is strong.', 'The wolf is fierce.', False)
('The wolf is strong.', 'The wolf is fierce.', False)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The rabbit is beautiful.', 'The rabbit is cute.', False)
('The falcon attacks the rabbit.', 'The falcon sees the dog.', False)
('The falcon attacks the rabbit.', 'The falcon sees the dog.', False)
('The cat is kind.', 'The cat is kind.', True)
('The cat is kind.', 'The cat is kind.', True)
('The snake is reckless.', 'The snake is slow.', False)
('The snake is reckless.', 'The snake is slow.', False)
('The lion is strong.', 'The lion is big.', False)
('The lion is strong.', 'The lion is big.', False)
('The mouse is cute.', 'The mouse is strong.', False)
('The mouse is cute.', 'The mouse is strong.', False)
('The snake needs the mouse.', 'The snake is tired.', False)
('The snake needs the mouse.', 'The snake is tired.', False)
('The hamster is round.', 'The hamster is kind.', False)
('The hamster is round.', 'The hamster is kind.', False)
('The wolf is boring.', 'The wolf is boring.', True)
('The wolf is boring.', 'The wolf is boring.', True)
('The bald eagle is obese.', 'The bald eagle is awful.', False)
('The bald eagle is obese.', 'The bald eagle is strong.', False)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The wolf visits the rabbit.', 'The wolf is slow.', False)
('The wolf visits the rabbit.', 'The wolf is slow.', False)
('The dog is round.', 'The dog is quiet.', False)
('The dog is round.', 'The dog is quiet.', False)
('The lion is tired.', 'The lion is rough.', False)
('The lion is tired.', 'The lion is rough.', False)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The cat is lovely.', 'The cat is adorable.', False)
('The cat is lovely.', 'The cat is adorable.', False)
('The lion sees the cat.', 'The lion is boring.', False)
('The lion sees the cat.', 'The lion is boring.', False)
('The hamster is kind.', 'The hamster is smart.', False)
('The hamster is kind.', 'The hamster is smart.', False)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The wolf is fierce.', 'The wolf is heavy.', False)
('The wolf is fierce.', 'The wolf is heavy.', False)
('The cat is lovely.', 'The cat is beautiful.', False)
('The cat is lovely.', 'The cat is beautiful.', False)
('The lion needs the cat.', 'The lion needs the cat.', True)
('The lion needs the cat.', 'The lion needs the cat.', True)
('The cat is smart.', 'The cat is nice.', False)
('The cat is smart.', 'The cat is nice.', False)
('The crocodile is reckless.', 'The crocodile is fierce.', False)
('The crocodile is reckless.', 'The crocodile is obese.', False)
('The snake is heavy.', 'The snake is beautiful.', False)
('The snake is heavy.', 'The snake is beautiful.', False)
('The hamster is funny.', 'The hamster is beautiful.', False)
('The hamster is funny.', 'The hamster is beautiful.', False)
('The crocodile attacks the hamster.', 'The crocodile attacks the hamster.', True)
('The crocodile attacks the hamster.', 'The crocodile attacks the hamster.', True)
('The squirrel is kind.', 'The squirrel is kind.', True)
('The squirrel is kind.', 'The squirrel is kind.', True)
('The wolf is dull.', 'The wolf is slow.', False)
('The wolf is dull.', 'The wolf is cute.', False)
('The leopard is obese.', 'The leopard is fierce.', False)
('The leopard is obese.', 'The leopard is fierce.', False)
('The rabbit is furry.', 'The rabbit is slow.', False)
('The rabbit is furry.', 'The rabbit is slow.', False)
('The wolf visits the rabbit.', 'The wolf visits the rabbit.', True)
('The wolf visits the rabbit.', 'The wolf visits the rabbit.', True)
('The dog is smart.', 'The dog is round.', False)
('The dog is smart.', 'The dog is round.', False)
('The lion is tired.', 'The lion is lazy.', False)
('The lion is tired.', 'The lion is lazy.', False)
('The leopard is heavy.', 'The leopard is heavy.', True)
('The leopard is heavy.', 'The leopard is heavy.', True)
('The mouse is lovely.', 'The mouse is quiet.', False)
('The mouse is lovely.', 'The mouse is quiet.', False)
('The lion likes the mouse.', 'The lion likes the mouse.', True)
('The lion likes the mouse.', 'The lion likes the mouse.', True)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The leopard is lazy.', 'The leopard is fierce.', False)
('The leopard is lazy.', 'The leopard is fierce.', False)
('The dinosaur is heavy.', 'The dinosaur is heavy.', True)
('The dinosaur is heavy.', 'The dinosaur is heavy.', True)
('The hamster is adorable.', 'The hamster is furry.', False)
('The hamster is adorable.', 'The hamster is furry.', False)
('The leopard needs the hamster.', 'The leopard needs the hamster.', True)
('The leopard needs the hamster.', 'The leopard needs the hamster.', True)
('The cat is kind.', 'The cat is round.', False)
('The cat is kind.', 'The cat is round.', False)
('The leopard is reckless.', 'The leopard is small.', False)
('The leopard is reckless.', 'The leopard is small.', False)
('The falcon is big.', 'The falcon is strong.', False)
('The falcon is big.', 'The falcon is strong.', False)
('The rabbit is adorable.', 'The rabbit is funny.', False)
('The rabbit is adorable.', 'The rabbit is funny.', False)
('The leopard attacks the rabbit.', 'The leopard attacks the rabbit.', True)
('The leopard attacks the rabbit.', 'The leopard attacks the rabbit.', True)
('The mouse is quiet.', 'The mouse is kind.', False)
('The mouse is quiet.', 'The mouse is kind.', False)
('The snake is lazy.', 'The snake is lazy.', True)
('The snake is lazy.', 'The snake is sleepy.', False)
('The leopard is obese.', 'The leopard is obese.', True)
('The leopard is obese.', 'The leopard is obese.', True)
('The dog is small.', 'The dog is small.', True)
('The dog is small.', 'The dog is small.', True)
('The snake likes the dog.', 'The snake chases the mouse.', False)
('The snake likes the dog.', 'The snake chases the mouse.', False)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
('The lion is awful.', 'The lion is furry.', False)
('The lion is awful.', 'The lion is round.', False)
('The mouse is small.', 'The mouse is round.', False)
('The mouse is small.', 'The mouse is round.', False)
('The cheetah attacks the mouse.', 'The cheetah is slow.', False)
('The cheetah attacks the mouse.', 'The cheetah is slow.', False)
('The mouse is smart.', 'The mouse is boring.', False)
('The mouse is smart.', 'The mouse is boring.', False)
('The leopard is slow.', 'The leopard is awful.', False)
('The leopard is slow.', 'The leopard is awful.', False)
('The dinosaur is big.', 'The dinosaur is heavy.', False)
('The dinosaur is big.', 'The dinosaur is heavy.', False)
('The rabbit is furry.', 'The rabbit is furry.', True)
('The rabbit is furry.', 'The rabbit is furry.', True)
('The leopard chases the rabbit.', 'The leopard chases the rabbit.', True)
('The leopard chases the rabbit.', 'The leopard chases the rabbit.', True)
('The hamster is nice.', 'The hamster is quiet.', False)
('The hamster is nice.', 'The hamster is quiet.', False)
('The bald eagle is reckless.', 'The bald eagle is reckless.', True)
('The bald eagle is reckless.', 'The bald eagle is reckless.', True)
('The lion is awful.', 'The lion is strong.', False)
('The lion is awful.', 'The lion is strong.', False)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The bald eagle visits the cat.', 'The bald eagle sees the hamster.', False)
('The bald eagle visits the cat.', 'The bald eagle sees the hamster.', False)
('The rabbit is quiet.', 'The rabbit is kind.', False)
('The rabbit is quiet.', 'The rabbit is kind.', False)
('The falcon is boring.', 'The falcon is boring.', True)
('The falcon is boring.', 'The falcon is boring.', True)
('The bear is obese.', 'The falcon is adorable.', False)
('The bear is obese.', 'The bear is fierce.', False)
('The cat is small.', 'The cat is small.', True)
('The cat is small.', 'The cat is small.', True)
('The falcon visits the cat.', 'The falcon visits the cat.', True)
('The falcon visits the cat.', 'The falcon visits the cat.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The cheetah is lazy.', 'The cheetah is funny.', False)
('The cheetah is lazy.', 'The cheetah is funny.', False)
('The crocodile is strong.', 'The crocodile is awful.', False)
('The crocodile is strong.', 'The crocodile is awful.', False)
('The mouse is cute.', 'The mouse is cute.', True)
('The mouse is cute.', 'The mouse is cute.', True)
('The cheetah visits the mouse.', 'The cheetah visits the mouse.', True)
('The cheetah visits the mouse.', 'The cheetah visits the mouse.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The falcon is tired.', 'The falcon is lazy.', False)
('The falcon is tired.', 'The falcon is lazy.', False)
('The cheetah is fierce.', 'The cheetah is cute.', False)
('The cheetah is fierce.', 'The cheetah is cute.', False)
('The hamster is lovely.', 'The hamster is lazy.', False)
('The hamster is lovely.', 'The hamster is lazy.', False)
('The falcon visits the hamster.', 'The falcon is slow.', False)
('The falcon visits the hamster.', 'The falcon is slow.', False)
('The dog is quiet.', 'The dog is quiet.', True)
('The dog is quiet.', 'The dog is quiet.', True)
('The tiger is slow.', 'The tiger is heavy.', False)
('The tiger is slow.', 'The tiger is heavy.', False)
('The lion is big.', 'The lion is fierce.', False)
('The lion is big.', 'The lion is fierce.', False)
('The squirrel is cute.', 'The squirrel is small.', False)
('The squirrel is cute.', 'The squirrel is small.', False)
('The tiger chases the squirrel.', 'The tiger needs the dog.', False)
('The tiger chases the squirrel.', 'The tiger needs the dog.', False)
('The squirrel is kind.', 'The squirrel is fierce.', False)
('The squirrel is kind.', 'The squirrel is fierce.', False)
('The tiger is reckless.', 'The tiger is sleepy.', False)
('The tiger is reckless.', 'The tiger is sleepy.', False)
('The wolf is strong.', 'The wolf is strong.', True)
('The wolf is strong.', 'The wolf is strong.', True)
('The mouse is small.', 'The mouse is angry.', False)
('The mouse is small.', 'The mouse is angry.', False)
('The tiger needs the mouse.', 'The tiger needs the mouse.', True)
('The tiger needs the mouse.', 'The tiger needs the mouse.', True)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The bear is slow.', 'The bear is angry.', False)
('The bear is slow.', 'The bear is angry.', False)
('The tiger is strong.', 'The tiger is awful.', False)
('The tiger is strong.', 'The tiger is awful.', False)
('The rabbit is adorable.', 'The tiger is round.', False)
('The rabbit is adorable.', 'The rabbit is round.', False)
('The bear needs the rabbit.', 'The bear needs the rabbit.', True)
('The bear needs the rabbit.', 'The bear needs the rabbit.', True)
('The dog is kind.', 'The dog is reckless.', False)
('The dog is kind.', 'The dog is reckless.', False)
('The lion is boring.', 'The lion is kind.', False)
('The lion is boring.', 'The lion is kind.', False)
('The bear is obese.', 'The bear is obese.', True)
('The bear is obese.', 'The bear is obese.', True)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The lion sees the mouse.', 'The lion sees the mouse.', True)
('The lion sees the mouse.', 'The lion sees the mouse.', True)
('The hamster is smart.', 'The hamster is reckless.', False)
('The hamster is smart.', 'The hamster is reckless.', False)
('The crocodile is lazy.', 'The crocodile is sleepy.', False)
('The crocodile is lazy.', 'The crocodile is sleepy.', False)
('The bear is awful.', 'The bear is awful.', True)
('The bear is awful.', 'The bear is fierce.', False)
('The rabbit is furry.', 'The rabbit is awful.', False)
('The rabbit is furry.', 'The rabbit is awful.', False)
('The crocodile chases the rabbit.', 'The crocodile likes the hamster.', False)
('The crocodile chases the rabbit.', 'The crocodile likes the hamster.', False)
('The dog is nice.', 'The dog is quiet.', False)
('The dog is nice.', 'The dog is quiet.', False)
('The dinosaur is boring.', 'The dinosaur is cute.', False)
('The dinosaur is boring.', 'The dinosaur is cute.', False)
('The bear is obese.', 'The bear is adorable.', False)
('The bear is obese.', 'The bear is adorable.', False)
('The rabbit is furry.', 'The rabbit is adorable.', False)
('The rabbit is furry.', 'The rabbit is adorable.', False)
('The dinosaur needs the rabbit.', 'The dinosaur needs the rabbit.', True)
('The dinosaur needs the rabbit.', 'The dinosaur needs the rabbit.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The dinosaur is slow.', 'The dinosaur is lazy.', False)
('The dinosaur is slow.', 'The dinosaur is awful.', False)
('The cheetah is obese.', 'The cheetah is awful.', False)
('The cheetah is obese.', 'The cheetah is awful.', False)
('The rabbit is lovely.', 'The rabbit is lazy.', False)
('The rabbit is lovely.', 'The rabbit is lazy.', False)
('The dinosaur attacks the rabbit.', 'The dinosaur is attacks the hamster.', False)
('The dinosaur attacks the rabbit.', 'The dinosaur is attacks the hamster.', False)
('The squirrel is round.', 'The squirrel is round.', True)
('The squirrel is round.', 'The squirrel is round.', True)
('The snake is rough.', 'The snake is furry.', False)
('The snake is rough.', 'The snake is furry.', False)
('The bald eagle is big.', 'The bald eagle is rough.', False)
('The bald eagle is big.', 'The bald eagle is rough.', False)
('The dog is small.', 'The dog is small.', True)
('The dog is small.', 'The dog is small.', True)
('The snake chases the dog.', 'The snake attacks the squirrel.', False)
('The snake chases the dog.', 'The snake attacks the squirrel.', False)
('The mouse is smart.', 'The mouse is smart.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The bear is reckless.', 'The bear is slow.', False)
('The bear is reckless.', 'The bear is slow.', False)
('The falcon is awful.', 'The falcon is awful.', True)
('The falcon is awful.', 'The falcon is awful.', True)
('The squirrel is lovely.', 'The squirrel is quiet.', False)
('The squirrel is lovely.', 'The squirrel is quiet.', False)
('The bear sees the squirrel.', 'The bear is rough.', False)
('The bear sees the squirrel.', 'The bear is rough.', False)
('The squirrel is round.', 'The squirrel is round.', True)
('The squirrel is round.', 'The squirrel is round.', True)
('The leopard is angry.', 'The leopard is angry.', True)
('The leopard is angry.', 'The leopard is angry.', True)
('The bear is obese.', 'The bear is fierce.', False)
('The bear is obese.', 'The bear is fierce.', False)
('The hamster is lovely.', 'The hamster is quiet.', False)
('The hamster is lovely.', 'The hamster is quiet.', False)
('The leopard likes the hamster.', 'The leopard is reckless.', False)
('The leopard likes the hamster.', 'The leopard is reckless.', False)
('The squirrel is round.', 'The squirrel is smart.', False)
('The squirrel is round.', 'The squirrel is smart.', False)
('The tiger is dull.', 'The tiger is tired.', False)
('The tiger is dull.', 'The tiger is tired.', False)
('The cheetah is heavy.', 'The cheetah is smart.', False)
('The cheetah is heavy.', 'The cheetah is smart.', False)
('The rabbit is adorable.', 'The rabbit is kind.', False)
('The rabbit is adorable.', 'The rabbit is kind.', False)
('The tiger chases the rabbit.', 'The tiger attacks the squirrel.', False)
('The tiger chases the rabbit.', 'The tiger attacks the squirrel.', False)
('The hamster is smart.', 'The hamster is smart.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The crocodile is dull.', 'The crocodile is rough.', False)
('The crocodile is dull.', 'The crocodile is rough.', False)
('The wolf is fierce.', 'The wolf is kind.', False)
('The wolf is fierce.', 'The wolf is kind.', False)
('The squirrel is small.', 'The squirrel is adorable.', False)
('The squirrel is small.', 'The squirrel is adorable.', False)
('The crocodile visits the squirrel.', 'The crocodile visits the squirrel.', True)
('The crocodile visits the squirrel.', 'The crocodile visits the squirrel.', True)
('The mouse is smart.', 'The mouse is round.', False)
('The mouse is smart.', 'The mouse is round.', False)
('The crocodile is tired.', 'The crocodile is big.', False)
('The crocodile is tired.', 'The crocodile is big.', False)
('The leopard is awful.', 'The leopard is big.', False)
('The leopard is awful.', 'The leopard is big.', False)
('The dog is adorable.', 'The dog is round.', False)
('The dog is adorable.', 'The dog is round.', False)
('The crocodile chases the dog.', 'The crocodile chases the dog.', True)
('The crocodile chases the dog.', 'The crocodile chases the dog.', True)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is round.', True)
('The cheetah is reckless.', 'The cheetah is lazy.', False)
('The cheetah is reckless.', 'The cheetah is lazy.', False)
('The snake is strong.', 'The snake is awful.', False)
('The snake is strong.', 'The snake is awful.', False)
('The hamster is furry.', 'The hamster is adorable.', False)
('The hamster is furry.', 'The hamster is adorable.', False)
('The cheetah attacks the hamster.', 'The cheetah is dull.', False)
('The cheetah attacks the hamster.', 'The cheetah is dull.', False)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is round.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The leopard is strong.', 'The leopard is strong.', True)
('The leopard is strong.', 'The leopard is strong.', True)
('The rabbit is funny.', 'The rabbit is furry.', False)
('The rabbit is funny.', 'The rabbit is furry.', False)
('The lion chases the rabbit.', 'The lion visits the cat.', False)
('The lion chases the rabbit.', 'The lion visits the cat.', False)
('The rabbit is kind.', 'The rabbit is round.', False)
('The rabbit is kind.', 'The rabbit is round.', False)
('The tiger is slow.', 'The tiger is tired.', False)
('The tiger is slow.', 'The tiger is tired.', False)
('The falcon is awful.', 'The falcon is obese.', False)
('The falcon is awful.', 'The falcon is obese.', False)
('The squirrel is cute.', 'The squirrel is adorable.', False)
('The squirrel is cute.', 'The squirrel is adorable.', False)
('The tiger visits the squirrel.', 'The tiger chases the rabbit.', False)
('The tiger visits the squirrel.', 'The tiger chases the rabbit.', False)
('The dog is kind.', 'The dog is round.', False)
('The dog is kind.', 'The dog is round.', False)
('The cheetah is sleepy.', 'The cheetah is angry.', False)
('The cheetah is sleepy.', 'The cheetah is angry.', False)
('The dinosaur is obese.', 'The dinosaur is heavy.', False)
('The dinosaur is obese.', 'The dinosaur is heavy.', False)
('The mouse is funny.', 'The mouse is round.', False)
('The mouse is funny.', 'The mouse is round.', False)
('The cheetah likes the mouse.', 'The cheetah likes the mouse.', True)
('The cheetah likes the mouse.', 'The cheetah likes the mouse.', True)
('The squirrel is nice.', 'The squirrel is smart.', False)
('The squirrel is nice.', 'The squirrel is smart.', False)
('The dinosaur is lazy.', 'The dinosaur is furry.', False)
('The dinosaur is lazy.', 'The dinosaur is furry.', False)
('The wolf is fierce.', 'The wolf is heavy.', False)
('The wolf is fierce.', 'The wolf is heavy.', False)
('The mouse is funny.', 'The mouse is rough.', False)
('The mouse is funny.', 'The mouse is rough.', False)
('The dinosaur likes the mouse.', 'The dinosaur likes the mouse.', True)
('The dinosaur likes the mouse.', 'The dinosaur likes the mouse.', True)
('The cat is nice.', 'The cat is kind.', False)
('The cat is nice.', 'The cat is kind.', False)
('The bald eagle is lazy.', 'The bald eagle is slow.', False)
('The bald eagle is lazy.', 'The bald eagle is slow.', False)
('The crocodile is strong.', 'The crocodile is beautiful.', False)
('The crocodile is strong.', 'The crocodile is lazy.', False)
('The dog is furry.', 'The dog is furry.', True)
('The dog is furry.', 'The dog is furry.', True)
('The bald eagle sees the dog.', 'The bald eagle visits the cat.', False)
('The bald eagle sees the dog.', 'The bald eagle visits the cat.', False)
('The mouse is kind.', 'The mouse is quiet.', False)
('The mouse is kind.', 'The mouse is quiet.', False)
('The leopard is angry.', 'The leopard is boring.', False)
('The leopard is angry.', 'The leopard is boring.', False)
('The wolf is obese.', 'The wolf is awful.', False)
('The wolf is obese.', 'The wolf is awful.', False)
('The dog is cute.', 'The dog is furry.', False)
('The dog is cute.', 'The dog is furry.', False)
('The leopard sees the dog.', 'The leopard chases the mouse.', False)
('The leopard sees the dog.', 'The leopard chases the mouse.', False)
('The dog is nice.', 'The dog is smart.', False)
('The dog is nice.', 'The dog is smart.', False)
('The cheetah is lazy.', 'The cheetah is rough.', False)
('The cheetah is lazy.', 'The cheetah is rough.', False)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The rabbit is furry.', 'The rabbit is smart.', False)
('The rabbit is furry.', 'The rabbit is smart.', False)
('The cheetah likes the rabbit.', 'The cheetah chases the dog.', False)
('The cheetah likes the rabbit.', 'The cheetah chases the dog.', False)
('The hamster is nice.', 'The hamster is round.', False)
('The hamster is nice.', 'The hamster is round.', False)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The mouse is adorable.', 'The hamster is furry.', False)
('The mouse is adorable.', 'The mouse is furry.', False)
('The falcon chases the mouse.', 'The falcon is chases the hamster.', False)
('The falcon chases the mouse.', 'The falcon is chases the hamster.', False)
('The dog is quiet.', 'The dog is round.', False)
('The dog is quiet.', 'The dog is round.', False)
('The wolf is boring.', 'The wolf is fierce.', False)
('The wolf is boring.', 'The wolf is fierce.', False)
('The snake is big.', 'The snake is big.', True)
('The snake is big.', 'The snake is big.', True)
('The hamster is cute.', 'The hamster is furry.', False)
('The hamster is cute.', 'The hamster is furry.', False)
('The wolf chases the hamster.', 'The wolf is tired.', False)
('The wolf chases the hamster.', 'The wolf is tired.', False)
('The rabbit is smart.', 'The rabbit is kind.', False)
('The rabbit is smart.', 'The rabbit is kind.', False)
('The dinosaur is dull.', 'The dinosaur is reckless.', False)
('The dinosaur is dull.', 'The dinosaur is reckless.', False)
('The tiger is awful.', 'The tiger is awful.', True)
('The tiger is awful.', 'The tiger is awful.', True)
('The cat is adorable.', 'The cat is kind.', False)
('The cat is adorable.', 'The cat is kind.', False)
('The dinosaur needs the cat.', 'The dinosaur is boring.', False)
('The dinosaur needs the cat.', 'The dinosaur is boring.', False)
('The rabbit is round.', 'The rabbit is kind.', False)
('The rabbit is round.', 'The rabbit is kind.', False)
('The wolf is reckless.', 'The wolf is rough.', False)
('The wolf is reckless.', 'The wolf is rough.', False)
('The falcon is strong.', 'The falcon is fierce.', False)
('The falcon is strong.', 'The falcon is fierce.', False)
('The hamster is lovely.', 'The hamster is small.', False)
('The hamster is lovely.', 'The hamster is small.', False)
